,level_0,index,input,label
210,10,4482,"Once upon a time, it was still questionable whether the blimp or the airplane would come to dominate the skies.  The airplane won, of course, but not before the blimps' fans had produced a fair amount of dirigible-centered science fiction, perhaps most notably Rudyard Kipling's ""With the Night Mail.""  Kenneth Oppel brilliantly resurrects this previously deceased branch of sf with Airborn, which is reminiscent of boys' adventure serials like Great Marvel, as well as the works of Jules Verne, Rudyard Kipling, and perhaps most importantly, Robert Louis Stevenson.

To make this world of airships possible, these stories often optimistically imagined gasses lighter than hydrogen.  Oppel invents such a gas for the world of Airborn and playfully labels it ""hydrium,"" adding in a super-light, super-strong material called alumiron.  The precise era of this fantasy world is uncertain, of course, because it is a projected future of the Victorian age rather than a past or future of the real world.  The impressive technology of the airships and ornithopters is blended with an old-fashioned decor, communication technology, and admirable chivalry.  Though science fiction is typically used to envision the future, Oppel taps its other major ability, one that has in recent days come increasingly to the fore:  it's ability to re-imagine the past.

Airborn, like the great boys' adventure that it is, has all the well-known elements.  The protagonist is a plucky, self-capable, likeable youth of the Stevenson variety.  The story features the ravings of an eccentric scientist on his death bed, the appearance of his comely granddaughter, pirates, narrow escapes, final confrontations, and swashbuckling in the grand tradition of swashbuckling.  Oppel's greatest achievement is not in merely moving these elements from the ocean to eight hundred feet above it, but in making the well-known plot points and characters immediate and fresh.  He carefully balances character, story development, and the technical details involved in flying an airship.  Whereas some of the early airship stories could bog down in descriptions of physics or weather, Oppel carefully cuts a straight path between the pitfalls of excessive exposition and excessive action sequences.  He has quite possibly produced today's Treasure Island, which is no small accomplishment.

This book is a great read.  Just don't read it in public or everyone will see the wide, unnerving grin it's likely to put on your face.",books
211,11,5789,Awesome. Not as fast paced as the second book. But this book is the base. So must read. Author is clearly taken the story to a higher level even adults can read.,books
212,12,5551,A person never outgrows these books. They're all such a great adventure! I would recommend them for any person at any age.,books
213,13,893,Bought this as it's a big part of my early childhood love of books. The art work in this one was perfect for blending with those memories.,books
214,14,1225,Classic. My children loved this story in the 1980s and now my granddaughter loves it too. Highly recommended.,books
215,15,142,"Once again Leaphorn and Chee engage in a joint effort to solve a crime, and rescue a damsel in distress! This time, Chee finally gets the girl! This tale starts of rather obliquely with the death of an unidentified man seemingly unconnected to the new border patrol job acquired by Officer Bernie Manuelito. The plot unfolds rather rapidly after Bernie's picture shows up in some bad places in Mexico. Actually, the plot unfolds too rapidly and takes away the mystery usually captured in Hillerman tales. However, the reader will enjoy an ending that hints of more adventures to come by a new two-some.",books
216,16,1167,"I've read several of these stories and they're great. I'm not sure I can agree with the reviewer who said the stories are not by L'Amour. As I look at the index, I note numerous stories which have appeared in previously published versions, such as the ""Ghost Maker"" and the ""Cactus Kid"" stories. So if these are not authentic L'Amour then they weren't years ago either when they appeared under his byline. In any case, these are a great read!",books
217,17,5907,"I love CS Lewis, his adult series and this children's series.  He gives such insight into how God could have created our world, through the writing of the Magician's Nephew.  Aslan, a type of Jesus, Narnia is at first ""without form"", and then, a song begins.....Wonderful",books
218,18,9611,"What a fun, cute, intelligent book that doesn't condescend to its audience.  And the audience is pretty large, I should think, as you can keep reading this one to your kids for a long time.  They won't outgrow it as quickly as most children's books.",books
219,19,9732,"This book started out in similar fashion to the original Cat in the Hat book, but then it turned ugly and a little disturbing.

Once again, the children are left alone, this time responsible for shoveling snow while the mother goes into town. The Cat in the Hat shows up and invites himself in the house, where he makes himself at home by eating cake in the bathtub.  When he exits the tub, there is a pink ring that needs to be cleaned up.  The cat uses various objects and surfaces in the house to clean the ring, but it eventually winds up outside in the snow.

The Cat enlists the help of other cats that are under his hat to ""kill the mess"", using pop guns.  The more the cats shoot, the more the spots spread.  There's an illustration of pink-tinged snow covering the ground, the house, and even a snowman.  This picture, coupled with the words ""Kill those spots!  Kill the mess!"", just comes across as a little violent and gory to me.

Just plain weird story.  Not a favorite of mine, by any means.",books
220,20,292,Great,books
221,21,8124,"Well, MC is allowed to write a so-so book every once in awhile - and this is it. If anything, I would normally be accused of going too easy on Crichton, since he's probably my favorite contemporary author. I've read all of his books, including the John Lange and Michael Douglas pseudonym novels, and I saw some uncharacteristic errors in ""Prey.""
First, ""Prey"" is written in first person, and I don't particularly enjoy his first person writing (Case of Need, Rising Sun, etc.). It's not just a style preference - it actually stems from Crichton's intrinsic writing style. As any of his readers know, what makes his writing so amazing is his ability to seamlessly integrate in-depth research into fiction. However, the first person perspective naturally limits a writer's freedom to do this, and in Crichton's writing this tends to lead to awkward inner-reflections and cumbersome bursts of dialogue. While ""Prey"" manages this far better than say, ""Rising Sun,"" it still limits what is arguably the best reason for reading Crichton to begin with.
Second, this is the one novel where I would surrender to his more ardent critics that the ""technology"" portion of the novel competed with the plot. In past novels the unbelievably deep science has been woven into the story with amazing clarity, and the technology serves the story itself (Jurassic Park, Timeline). In ""Prey,"" however, I found in more than any other novel that Crichton was using a contrived and cookie-cutter plot as a soapbox to enlighten us on scientific ethics, in this case artificial intelligence. The plot is simple and in my opinion jaded - scientist screw up, release something bad into nature, it needs to be contained...I've already read ""The Stand"" and ""Outbreak."" While Crichton normally takes the normal and elevates it to the sublime, in this case he didn't. The plot was nothing more than the obvious outcome of a given situation. The science was also much more complicated than in previous works and I would imagine the average reader will be lost throughout much of it, or at least struggling so hard to understand nanotechnology they'll miss the relevance to the story.
Third, the dialogue is off. Thinking back throughout his works, I realized that Crichton hasn't written many teenagers. This book shows us why. There are sections of the teenagers' dialogue that are literally embarrassing to read. Example: ""...I'm trying Dad. But he is a majorly turkey (...)."" ""I am not! Up yours, weasel poop!"" No it's not a typo - ""a majorly turkey (...)."" I don't know if Crichton (or his editor) has actually spoken to a teenager in the last 25 years, but in my experience no kids - nor any other human being I've ever known - actually talk like this. The teen dialogue is utterly unacceptable.
These are the major problems with the novel, and I feel it's at the bottom of Crichton's efforts. If you're a fan it's definitely worth reading, but for me it just didn't have that special thing that all his other novels have.",books
