,level_0,index,input,label
259,259,1569,"Thrilled was NOT the look I got when I ""surprised"" my husband with these for Christmas.  These were to replace the really nice leather/sheepskin slippers that he totally destroyed in only a few months. I figured that the SmartWool socks that I also got him for Christmas would convince him that these Birki's were the way to go....after some encouragement, he started wearing them more often, not just as slippers.  Now almost a year later, he wears them to work, outside to do yardwork, in our grungy basement, and just about everywhere else!  He especially likes the fact that when they get really dirty all  you have to do is take out the footbeds and drop shoes and inserts into a hot bucket of bleach water. Let the shoes soak and/or scrub them; the uppers wipe dry with a towel and I throw the cork footbeds in the dryer for a few minutes.  The Birki's are a little big large, most of that is width though.  If you wear a 1/2 size, unless your toes are really long (and be honest!) order a half size smaller because your heel should be cupped at the back of the clog.  There should not be a large space between your heel and the back of the clog - nor should the clog be so loose as to allow your foot to slide around or your toes to be jammed in the front.  I got blue because the supplier was out of black, but that turned out to be a good thing - I can tell the difference between my black pair and my husband's blue pair in the dark.  The blue is a nice darker denim blue - not a girly blue.  And for the record, these ARE the shoes to use if you work in a commercial kitchen!",clothing
260,260,7957,good,clothing
261,261,5309,The shoes came and were perfect. Nothing like a new pair of Chuck Taylor's !!!,clothing
262,262,8988,This item is wonderful!,clothing
263,263,8779,Perfect!,clothing
264,264,1876,"Nice costume, good quality. Wig takes work to get it to lay correctly.",clothing
265,265,3830,Love the chucks!,clothing
266,266,6682,Perfect.  Just as pictured.,clothing
267,267,2749,Very happy with my new  Cnverses,clothing
268,268,4457,Got these for only $40. YYYEEESSS!!!!,clothing
269,269,52,I rarely use them for name tags but do sometimes when needed for children.  Would also be good to use for a school reunion of adults.  They're cute and colorful and I use them mainly as bookplates.  Teachers should be able to use them in many creative ways.,clothing
270,270,9824,"Schlepped mine all over Europe and liked it so much I've kept using it at home (well, except for formal events).  Lightweight - pockets well-designed.  Makes it really easy to find things. And waterproof - a must!",clothing
271,271,1548,Very comfortable.  Birkenstocks are the best feeling shoes for me with my flat feet and pronation.,clothing
272,272,1444,"This year my friend and I choose the thyme The Wizard of Oz for Halloween and I was the scarecrow. The costume was ok, the only problem I found was the hat being a cheap quality and i couldn't make the hat to stay on my head for a long time because it kept falling off.",clothing
273,273,3605,Great,clothing
274,274,5528,Product as described and quick arrival!,clothing
275,275,4566,As expected these are always a favorite. They were too big so we had to return them but we plan on getting another pair.,clothing
276,276,7352,They felt great but the inside started to come apart a bit pre-mature.  I bought them to replace another pair of chucks with the same issue.  Chucks cost a whole lot more now that they are made in China and it's a shame they can't put a little quality control in a product that sells for about 500% of what it cost to make.,clothing
277,277,1279,"great! blow it up & go! When Halloween is over, deflate & put away!!!",clothing
278,278,9240,"You can never go wrong with a good pair of Chucks.  They are inexpensive, nondescript and work with just about any casual outfit.  You can throw them in the washer and air dry them when they get dirty.  They don't provide a lot of arch support, but that's what Dr. Sholls are for.",clothing
279,279,8083,Brand new,clothing
280,280,8485,normally wear a 7.5 and the size 7 was too large for me.,clothing
281,281,3659,I love the color!,clothing
282,282,7080,Exactly what I expected!,clothing
283,283,2730,"I usually wear a 10 Wide, but the 10.5 does great. Also, the color is still amazing. I don't know what ""real"" converse are supposed to be, but these definitely do the job.",clothing
284,284,7921,"Received my pair a few days ago.  So far, they're nice, but glue is visible on the side of one shoe.",clothing
285,285,5953,Do not trust women/men size conversion charts.  My wife is normally a 7 in women's and with this we have to exchange them for a 5.5 W.,clothing
286,286,9007,A little larger than I thought,clothing
287,287,9760,My daughter loves them! They were exactly what she wanted. They came quickly and she was happily wearing them days after we ordered them.,clothing
288,288,5992,Its converse...it came as expected but within a week of wear it started fading! I am a college gal so maybe walking across campus can be attributed to the fading but it shouldn't have happened that quickly! Gets super dirty too but what can you expect with white shoes? Other than that it was really comfortable and stylish shoes. Its been a year and I still have these shoes. Will be buying more.,clothing
289,289,7059,"The biggest points they earn are based on retro nostalgia. It was and is a good design, though I'll never think of these as my ""go-to"" shoes for serious miles or long hours on my feet.",clothing
290,290,7823,Love my chucks! Color and fit just as expected.,clothing
291,291,4189,Great product,clothing
292,292,2921,"Love, new fav shoes",clothing
293,293,7254,"Cute. Classic. Chic.
Love these! I sized down a full size (typical for converse) and they fit perfectly!",clothing
294,294,5553,Great basic shoes. Great for lifting weights. Nice flat and stable.,clothing
295,295,6137,Fits perfectly,clothing
296,296,4911,great shoe,clothing
297,297,6958,Perfect as always.,clothing
298,298,603,"dubious quality, at best",clothing
299,299,959,This cute minnie outfit fit my 20 month old daughter perfect! She looked so cute in her Minnie costume for Halloween!,clothing
300,300,4729,Cheap copy,clothing
301,301,3112,love,clothing
302,302,4115,"Son likes them, but there is very little cushioning for those folks that need it...",clothing
303,303,3430,"Exactly as described. Very pleased with them!
FYI... sizing with this particular Converse style runs large. I wear a size 7 in women's, which would typically be a size 5 in men's. In these, I wear a 4 /2.",clothing
304,304,6245,"converse always a great sneaker. without the inserts supporting my low-mid arch by itself then i can wear them a few hours. with my inserts in the shoes, i can wear them all day long.",clothing
305,305,8751,"i wear a 10.5 and needed a 9,5 in this shoes",clothing
306,306,4706,Very comfortable,clothing
307,307,5489,"They were pretty good shoes, I wasn't aware that converse size were so much different, but that's my fault, over all the shoes were decent quality.",clothing
